dataset,year,cutoff_doy,cutoff_label,lead_days_to_Mar1,short_window_start_abs,short_window_end_abs,long_window_start_abs,long_window_end_abs,O3_short_mean,O3_short_trend,NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,MA_O3_loss,MA_O3_min_DU,MA_O3_min_doy,low_o3_rank,Low25_min_label
B2000WCN001002,72,1,01-01,59,25889,25916,25827,25916,5.110216075805974,0.21056047067629188,-0.07189419190572496,-0.02461674012345514,-0.0027091524384489753,-9.203383322499514,108.67322692871093,120,180.0,0
B2000WCN001002,73,1,01-01,59,26254,26281,26192,26281,4.895774721871823,0.09948573093928487,-0.6569584126052362,0.069291392167134,-0.0027258677605256775,-8.334841542434198,108.94869689941406,120,182.0,0
B2000WCN001002,74,1,01-01,59,26619,26646,26557,26646,2.047418474923581,0.1397975186119073,-1.2655877951461132,0.09417289710211585,-0.002528375684735803,0.9802099522267275,98.83627624511719,117,72.0,0
B2000WCN001002,75,1,01-01,59,26984,27011,26922,27011,-0.3291163957690806,-0.08717142934311108,0.45407323606809974,0.01648299992907088,-0.002265683509645759,1.4831084467595779,96.75201568603515,120,48.0,1
B2000WCN001002,76,1,01-01,59,27349,27376,27287,27376,1.867051577340573,0.09856147259494037,-0.8128644578153503,-0.1516107703041618,-0.002610156948002785,-1.014101446138731,98.96991729736328,120,75.0,0
B2000WCN001002,77,1,01-01,59,27714,27741,27652,27741,-5.207095783324886,0.03947968521830713,1.0305354739429293,-0.031735114514403855,-0.0023192619885769503,2.6961524601112696,99.94292449951172,120,83.0,0
B2000WCN001002,78,1,01-01,59,28079,28106,28017,28106,-0.41299335979321633,0.14768254755332844,1.0053507918104332,-0.04268256206250507,-0.0023785010505655547,-6.827147210499003,105.31411437988281,120,141.0,0
B2000WCN001002,79,1,01-01,59,28444,28471,28382,28471,-3.6594100511645897,-0.29851828623968946,0.16113128235690063,0.017882314278850193,-0.002065716216696904,8.489380084222756,92.40815582275391,120,23.0,1
B2000WCN001002,80,1,01-01,59,28809,28836,28747,28836,-0.5659404314136124,-0.27272322607512783,0.29891100375645757,0.044226421867029034,-0.001942606580706161,0.12792666205158612,102.70340270996094,112,112.0,0
B2000WCN001002,81,1,01-01,59,29174,29201,29112,29201,0.1921588248294113,-0.07198714442926457,0.6000053609592575,-0.07226215333220257,-0.002310967126217357,-1.0405873520205196,101.60129241943359,120,96.0,0
B2000WCN001002,82,1,01-01,59,29539,29566,29477,29566,-0.19337006659776432,0.3554071149186353,-1.3075909484700912,-0.07235122653587826,-0.0028234515501623482,8.609405668959567,90.19531707763672,85,13.0,1
B2000WCN001002,83,1,01-01,59,29904,29931,29842,29931,-0.11241145497318326,-0.008676638394701395,0.4751630810447667,0.05934138408553987,-0.0020456753990219867,6.600067340082132,93.48974304199218,101,31.0,1
B2000WCN001002,84,1,01-01,59,30269,30296,30207,30296,-9.757533111118551,-0.14053846823069013,1.367366126473169,0.01806482402216327,-0.0018849255600687327,11.690838999557991,92.6013916015625,89,24.0,1
